  -0.18973301E+02   0.15529655E-04   0.31891255E-05   0.99998128E+00   0.96424469E-29
  -0.18950275E+02   0.15891380E-04   0.32634083E-05   0.99998085E+00   0.10572728E-28
  -0.18927249E+02   0.16261530E-04   0.33394214E-05   0.99998040E+00   0.11592761E-28
  -0.18904224E+02   0.16640302E-04   0.34172050E-05   0.99997994E+00   0.12711204E-28
  -0.18881198E+02   0.17027897E-04   0.34968003E-05   0.99997948E+00   0.13937551E-28
  -0.18858172E+02   0.17424519E-04   0.35782495E-05   0.99997900E+00   0.15282214E-28
  -0.18835146E+02   0.17830380E-04   0.36615958E-05   0.99997851E+00   0.16756606E-28
  -0.18812120E+02   0.18245693E-04   0.37468835E-05   0.99997801E+00   0.18373244E-28
  -0.18789094E+02   0.18670681E-04   0.38341576E-05   0.99997750E+00   0.20145851E-28
  -0.18766069E+02   0.19105567E-04   0.39234646E-05   0.99997697E+00   0.22089475E-28
  -0.18743043E+02   0.19550582E-04   0.40148517E-05   0.99997643E+00   0.24220614E-28
  -0.18720017E+02   0.20005963E-04   0.41083673E-05   0.99997589E+00   0.26557361E-28
  -0.18696991E+02   0.20471950E-04   0.42040611E-05   0.99997532E+00   0.29119551E-28
  -0.18673965E+02   0.20948791E-04   0.43019838E-05   0.99997475E+00   0.31928934E-28
  -0.18650939E+02   0.21436738E-04   0.44021873E-05   0.99997416E+00   0.35009359E-28
  -0.18627913E+02   0.21936051E-04   0.45047247E-05   0.99997356E+00   0.38386976E-28
  -0.18604888E+02   0.22446993E-04   0.46096504E-05   0.99997294E+00   0.42090456E-28
  -0.18581862E+02   0.22969836E-04   0.47170200E-05   0.99997231E+00   0.46151239E-28
  -0.18558836E+02   0.23504857E-04   0.48268904E-05   0.99997167E+00   0.50603794E-28
  -0.18535810E+02   0.24052340E-04   0.49393198E-05   0.99997101E+00   0.55485920E-28
  -0.18512784E+02   0.24612574E-04   0.50543680E-05   0.99997033E+00   0.60839061E-28
  -0.18489758E+02   0.25185857E-04   0.51720957E-05   0.99996964E+00   0.66708658E-28
  -0.18466732E+02   0.25772493E-04   0.52925656E-05   0.99996893E+00   0.73144537E-28
  -0.18443707E+02   0.26372793E-04   0.54158413E-05   0.99996821E+00   0.80201332E-28
  -0.18420681E+02   0.26987074E-04   0.55419884E-05   0.99996747E+00   0.87938947E-28
  -0.18397655E+02   0.27615663E-04   0.56710736E-05   0.99996671E+00   0.96423064E-28
  -0.18374629E+02   0.28258892E-04   0.58031654E-05   0.99996594E+00   0.10572571E-27
  -0.18351603E+02   0.28917103E-04   0.59383337E-05   0.99996514E+00   0.11592584E-27
  -0.18328577E+02   0.29590645E-04   0.60766504E-05   0.99996433E+00   0.12711005E-27
