  -23.0258509299405        2.06674186110929     
  -23.0028250790105        1.97372316205720     
  -22.9797992280806        1.88489099393088     
  -22.9567733771506        1.80005693180370     
  -22.9337475262207        1.71904103126761     
  -22.9107216752908        1.64167144674694     
  -22.8876958243608        1.56778406699090     
  -22.8646699734309        1.49722216697164     
  -22.8416441225009        1.42983607544940     
  -22.8186182715710        1.36548285749983     
  -22.7955924206411        1.30402601132979     
  -22.7725665697111        1.24533517873879     
  -22.7495407187812        1.18928586861176     
  -22.7265148678512        1.13575919285669     
  -22.7034890169213        1.08464161422711     
  -22.6804631659914        1.03582470549432     
  -22.6574373150614       0.989204919458706     
  -22.6344114641315       0.944683369312288     
  -22.6113856132015       0.902165618886513     
  -22.5883597622716       0.861561482340516     
  -22.5653339113416       0.822784832864829     
  -22.5423080604117       0.785753419994897     
  -22.5192822094818       0.750388695146815     
  -22.4962563585518       0.716615645005257     
  -22.4732305076219       0.684362632410176     
  -22.4502046566919       0.653561244404788     
  -22.4271788057620       0.624146147122526     
  -22.4041529548321       0.596054947205149     
  -22.3811271039021       0.569228059458069     
  -22.3581012529722       0.543608580462168     
  -22.3350754020422       0.519142167874022     
  -22.3120495511123       0.495776925158506     
  -22.2890237001824       0.473463291509288     
  -22.2659978492524       0.452153936723719     
  -22.2429719983225       0.431803660809132     
  -22.2199461473925       0.412369298107596     
  -22.1969202964626       0.393809625735775     
  -22.1738944455327       0.376085276145668     
  -22.1508685946027       0.359158653620763     
  -22.1278427436728       0.342993854530486     
  -22.1048168927428       0.327556591173789     
  -22.0817910418129       0.312814119050342     
  -22.0587651908830       0.298735167405059     
  -22.0357393399530       0.285289872898639     
  -22.0127134890231       0.272449716263420     
  -21.9896876380931       0.260187461810192     
  -21.9666617871632       0.248477099657650     
  -21.9436359362333       0.237293790561953     
  -21.9206100853033       0.226613813229357     
  -21.8975842343734       0.216414514000175     
  -21.8745583834434       0.206674258797329     
  -21.8515325325135       0.197372387237575     
  -21.8285066815836       0.188489168808060     
  -21.8054808306536       0.180005761015264     
  -21.7824549797237       0.171904169417543     
  -21.7594291287937       0.164167209456513     
  -21.7364032778638       0.156778470006295     
  -21.7133774269338       0.149722278563319     
  -21.6903515760039       0.142983668002849     
  -21.6673257250740       0.136548344831701     
  -21.6442998741440       0.130402658869833     
  -21.6212740232141       0.124533574296481     
  -21.5982481722841       0.118928641999442     
  -21.5752223213542       0.113575973168835     
  -21.5521964704243       0.108464214079346     
  -21.5291706194943       0.103582522007454     
  -21.5061447685644       9.892054223256480E-002
  -21.4831189176344       9.446838607325758E-002
  -21.4600930667045       9.021660991207099E-002
  -21.4370672157746       8.615619516432427E-002
  -21.4140413648446       8.227852914849153E-002
  -21.3910155139147       7.857538681755097E-002
  -21.3679896629847       7.503891331255866E-002
  -21.3449638120548       7.166160730144089E-002
  -21.3219379611249       6.843630506766440E-002
  -21.2989121101949       6.535616531503437E-002
  -21.2758862592650       6.241465465638912E-002
  -21.2528604083350       5.960553375541129E-002
  -21.2298345574051       5.692284409215998E-002
  -21.2068087064752       5.436089532425235E-002
  -21.1837828555452       5.191425321688551E-002
  -21.1607570046153       4.957772811609701E-002
  -21.1377311536853       4.734636394081407E-002
  -21.1147053027554       4.521542767034219E-002
  -21.0916794518255       4.318039930499462E-002
  -21.0686536008955       4.123696227856803E-002
  -21.0456277499656       3.938099430232784E-002
  -21.0226018990356       3.760855862108205E-002
  -20.9995760481057       3.591589566279654E-002
  -20.9765501971758       3.429941506403969E-002
  -20.9535243462458       3.275568805434075E-002
  -20.9304984953159       3.128144018330978E-002
  -20.9074726443859       2.987354437508878E-002
  -20.8844467934560       2.852901429540632E-002
  -20.8614209425261       2.724499801716267E-002
  -20.8383950915961       2.601877197111088E-002
  -20.8153692406662       2.484773516880198E-002
  -20.7923433897362       2.372940368554054E-002
  -20.7693175388063       2.266140539164803E-002
  -20.7462916878764       2.164147492085850E-002
  -20.7232658369464       2.066744886517367E-002
  -20.7002399860165       1.973726118598520E-002
  -20.6772141350865       1.884893883173044E-002
  -20.6541882841566       1.800059755278619E-002
  -20.6311624332266       1.719043790472329E-002
  -20.6081365822967       1.641674143144429E-002
  -20.5851107313668       1.567786702010832E-002
  -20.5620848804368       1.497224742011127E-002
  -20.5390590295069       1.429838591873776E-002
  -20.5160331785769       1.365485316643332E-002
  -20.4930073276470       1.304028414496292E-002
  -20.4699814767171       1.245337527202482E-002
  -20.4469556257871       1.189288163617824E-002
  -20.4239297748572       1.135761435621984E-002
  -20.4009039239272       1.084643805940773E-002
  -20.3778780729973       1.035826847318422E-002
  -20.3548522220674       9.892070125288793E-003
  -20.3318263711374       9.446854147383062E-003
  -20.3088005202075       9.021676177528953E-003
  -20.2857746692775       8.615634357070830E-003
  -20.2627488183476       8.227867417672823E-003
  -20.2397229674177       7.857552854453635E-003
  -20.2166971164877       7.503905181343839E-003
  -20.1936712655578       7.166174264965010E-003
  -20.1706454146278       6.843643733496663E-003
  -20.1476195636979       6.535629457155961E-003
  -20.1245937127680       6.241478097067104E-003
  -20.1015678618380       5.960565719442350E-003
  -20.0785420109081       5.692296472135164E-003
  -20.0555161599781       5.436101320758276E-003
  -20.0324903090482       5.191436841685811E-003
  -20.0094644581183       4.957784069379213E-003
  -19.9864386071883       4.734647395592241E-003
  -19.9634127562584       4.521553518119533E-003
  -19.9403869053284       4.318050436859636E-003
  -19.9173610543985       4.123706495062463E-003
  -19.8943352034686       3.938109463727750E-003
  -19.8713093525386       3.760865667212383E-003
  -19.8482835016087       3.591599148191852E-003
