  0.00000000E+000 -0.18420681E+002
  0.20909576E+000 -0.18416996E+002
  0.44423989E+000 -0.18413311E+002
 -0.14206290E+001 -0.18409626E+002
  0.99991954E+000 -0.18405941E+002
 -0.44005000E+000 -0.18402256E+002
 -0.57144051E-001 -0.18398572E+002
 -0.10712167E+000 -0.18394887E+002
 -0.38767786E-002 -0.18391202E+002
  0.65353603E-001 -0.18387517E+002
  0.11924518E+000 -0.18383832E+002
  0.13069007E+000 -0.18380147E+002
  0.10134641E+000 -0.18376462E+002
  0.42829126E-001 -0.18372777E+002
 -0.23219134E-001 -0.18369093E+002
 -0.74278449E-001 -0.18365408E+002
 -0.94423762E-001 -0.18361723E+002
 -0.79519573E-001 -0.18358038E+002
 -0.37889804E-001 -0.18354353E+002
  0.13411894E-001 -0.18350668E+002
  0.55216637E-001 -0.18346983E+002
  0.73213052E-001 -0.18343298E+002
  0.62756650E-001 -0.18339614E+002
  0.29897060E-001 -0.18335929E+002
 -0.11540336E-001 -0.18332244E+002
 -0.45534857E-001 -0.18328559E+002
 -0.59920033E-001 -0.18324874E+002
 -0.50648976E-001 -0.18321189E+002
 -0.22796684E-001 -0.18317504E+002
  0.11894449E-001 -0.18313819E+002
  0.39823534E-001 -0.18310135E+002
  0.50768500E-001 -0.18306450E+002
  0.41561688E-001 -0.18302765E+002
  0.16899248E-001 -0.18299080E+002
 -0.12875383E-001 -0.18295395E+002
 -0.36021391E-001 -0.18291710E+002
 -0.43967338E-001 -0.18288025E+002
 -0.34438231E-001 -0.18284340E+002
 -0.12016364E-001 -0.18280656E+002
  0.13958832E-001 -0.18276971E+002
  0.33223419E-001 -0.18273286E+002
  0.38601680E-001 -0.18269601E+002
  0.28644536E-001 -0.18265916E+002
  0.79349100E-002 -0.18262231E+002
 -0.14958314E-001 -0.18258546E+002
 -0.30986510E-001 -0.18254861E+002
 -0.34167400E-001 -0.18251177E+002
 -0.23791917E-001 -0.18247492E+002
 -0.44867881E-002 -0.18243807E+002
  0.15807592E-001 -0.18240122E+002
  0.29075275E-001 -0.18236437E+002
  0.30368746E-001 -0.18232752E+002
  0.19633583E-001 -0.18229067E+002
  0.15482549E-002 -0.18225382E+002
 -0.16486782E-001 -0.18221698E+002
 -0.27356922E-001 -0.18218013E+002
 -0.27023396E-001 -0.18214328E+002
 -0.16007388E-001 -0.18210643E+002
  0.97085804E-003 -0.18206958E+002
  0.16994662E-001 -0.18203273E+002
  0.25753289E-001 -0.18199588E+002
  0.24014547E-001 -0.18195903E+002
  0.12803543E-001 -0.18192219E+002
 -0.31368076E-002 -0.18188534E+002
 -0.17337564E-001 -0.18184849E+002
 -0.24217159E-001 -0.18181164E+002
 -0.21265158E-001 -0.18177479E+002
 -0.99457542E-002 -0.18173794E+002
  0.49990425E-002 -0.18170109E+002
  0.17524736E-001 -0.18166424E+002
  0.22719763E-001 -0.18162740E+002
  0.18723322E-001 -0.18159055E+002
  0.73798119E-002 -0.18155370E+002
 -0.65951717E-002 -0.18151685E+002
 -0.17566379E-001 -0.18148000E+002
 -0.21243813E-001 -0.18144315E+002
 -0.16353574E-001 -0.18140630E+002
 -0.50664268E-002 -0.18136946E+002
  0.79544055E-002 -0.18133261E+002
  0.17472826E-001 -0.18129576E+002
  0.19779429E-001 -0.18125891E+002
  0.14131503E-001 -0.18122206E+002
  0.29766040E-002 -0.18118521E+002
 -0.90999508E-002 -0.18114836E+002
 -0.17254238E-001 -0.18111151E+002
 -0.18321663E-001 -0.18107467E+002
 -0.12040295E-001 -0.18103782E+002
 -0.10885641E-002 -0.18100097E+002
  0.10050696E-001 -0.18096412E+002
  0.16920508E-001 -0.18092727E+002
  0.16868917E-001 -0.18089042E+002
  0.10068447E-001 -0.18085357E+002
 -0.61435518E-003 -0.18081672E+002
 -0.10822408E-001 -0.18077988E+002
 -0.16481268E-001 -0.18074303E+002
 -0.15421920E-001 -0.18070618E+002
 -0.82082048E-002 -0.18066933E+002
  0.21451627E-002 -0.18063248E+002
  0.11428595E-001 -0.18059563E+002
  0.15945918E-001 -0.18055878E+002
  0.13983023E-001 -0.18052193E+002
  0.64544787E-002 -0.18048509E+002
 -0.35142535E-002 -0.18044824E+002
 -0.11881131E-001 -0.18041139E+002
 -0.15323666E-001 -0.18037454E+002
