  0.10000000E+000 -0.34843707E-047  0.18939709E-091
  0.30002000E+000  0.28998418E-046  0.43724314E-090
  0.50004001E+000 -0.96597960E-046  0.29110908E-089
  0.70006001E+000  0.39413586E-045  0.34616346E-088
  0.90008002E+000 -0.14433945E-044  0.36108844E-087
  0.11001000E+001  0.50900155E-044  0.36739280E-086
  0.13001200E+001 -0.16896085E-043  0.34254158E-085
  0.15001400E+001  0.51268224E-043  0.27333129E-084
  0.17001600E+001 -0.28016886E-042  0.72023549E-083
  0.19001800E+001 -0.31143313E-040  0.79626840E-079
  0.21002000E+001 -0.40612558E-038  0.12251369E-074
  0.23002200E+001 -0.34182474E-036  0.79243236E-071
  0.25002400E+001 -0.19996855E-034  0.24949756E-067
  0.27002601E+001 -0.85665223E-033  0.42396314E-064
  0.29002801E+001 -0.28015278E-031  0.42215753E-061
  0.31003001E+001 -0.72338961E-030  0.26330881E-058
  0.33003201E+001 -0.15162430E-028  0.10866912E-055
  0.35003401E+001 -0.26420950E-027  0.31110802E-053
  0.37003601E+001 -0.39122431E-026  0.64525632E-051
  0.39003801E+001 -0.50048157E-025  0.10018296E-048
  0.41004001E+001 -0.56017953E-024  0.11938584E-046
  0.43004201E+001 -0.55458508E-023  0.11157068E-044
  0.45004401E+001 -0.49041522E-022  0.83367637E-043
  0.47004601E+001 -0.39079168E-021  0.50684462E-041
  0.49004801E+001 -0.28284495E-020  0.25467295E-039
  0.51005001E+001 -0.18726117E-019  0.10725247E-037
  0.53005201E+001 -0.11413919E-018  0.38342083E-036
  0.55005401E+001 -0.64418744E-018  0.11769114E-034
  0.57005601E+001 -0.33836588E-017  0.31331428E-033
  0.59005801E+001 -0.16616473E-016  0.72997432E-032
  0.61006001E+001 -0.76604054E-016  0.15005675E-030
  0.63006201E+001 -0.33276137E-015  0.27416190E-029
  0.65006401E+001 -0.13665811E-014  0.44816637E-028
  0.67006601E+001 -0.53220727E-014  0.65942988E-027
  0.69006801E+001 -0.19711771E-013  0.87838311E-026
  0.71007001E+001 -0.69610918E-013  0.10645796E-024
  0.73007201E+001 -0.23492555E-012  0.11792867E-023
  0.75007401E+001 -0.75926315E-012  0.11989612E-022
  0.77007602E+001 -0.23544748E-011  0.11229983E-021
  0.79007802E+001 -0.70177177E-011  0.97240326E-021
  0.81008002E+001 -0.20137010E-010  0.78088425E-020
  0.83008202E+001 -0.55709705E-010  0.58326418E-019
  0.85008402E+001 -0.14880261E-009  0.40633464E-018
  0.87008602E+001 -0.38426979E-009  0.26474934E-017
  0.89008802E+001 -0.96053108E-009  0.16170166E-016
  0.91009002E+001 -0.23264564E-008  0.92774811E-016
  0.93009202E+001 -0.54652238E-008  0.50097331E-015
  0.95009402E+001 -0.12463406E-007  0.25505364E-014
  0.97009602E+001 -0.27614345E-007  0.12262509E-013
  0.99009802E+001 -0.59487371E-007  0.55756559E-013
  0.10101000E+002 -0.12468154E-006  0.24008474E-012
  0.10301020E+002 -0.25441149E-006  0.98020701E-012
  0.10501040E+002 -0.50572748E-006  0.37994906E-011
  0.10701060E+002 -0.97995367E-006  0.13999383E-010
  0.10901080E+002 -0.18518019E-005  0.49073171E-010
  0.11101100E+002 -0.34138689E-005  0.16377675E-009
  0.11301120E+002 -0.61418585E-005  0.52071814E-009
  0.11501140E+002 -0.10786124E-004  0.15780273E-008
  0.11701160E+002 -0.18493967E-004  0.45599052E-008
  0.11901180E+002 -0.30963756E-004  0.12567296E-007
  0.12101200E+002 -0.50625292E-004  0.33039330E-007
  0.12301220E+002 -0.80829932E-004  0.82855403E-007
  0.12501240E+002 -0.12601947E-003  0.19817406E-006
  0.12701260E+002 -0.19185165E-003  0.45207330E-006
  0.12901280E+002 -0.28515044E-003  0.98319552E-006
  0.13101300E+002 -0.41362268E-003  0.20371306E-005
  0.13301320E+002 -0.58524148E-003  0.40169835E-005
  0.13501340E+002 -0.80717486E-003  0.75280582E-005
  0.13701360E+002 -0.10841883E-002  0.13383520E-004
  0.13901380E+002 -0.14165116E-002  0.22516814E-004
  0.14101400E+002 -0.17972688E-002  0.35734559E-004
  0.14301420E+002 -0.22097217E-002  0.53262381E-004
  0.14501440E+002 -0.26247562E-002  0.74112488E-004
  0.14701460E+002 -0.29992235E-002  0.95451285E-004
  0.14901480E+002 -0.32760847E-002  0.11235837E-003
  0.15101500E+002 -0.33876168E-002  0.11854768E-003
  0.15301520E+002 -0.32592879E-002  0.10830175E-003
  0.15501540E+002 -0.28187337E-002  0.79957250E-004
  0.15701560E+002 -0.20076103E-002  0.40044293E-004
  0.15901580E+002 -0.79553160E-003  0.62086787E-005
  0.16101600E+002  0.80558143E-003  0.62874487E-005
  0.16301620E+002  0.27293094E-002  0.71285197E-004
  0.16501640E+002  0.48478060E-002  0.22217130E-003
  0.16701660E+002  0.69732856E-002  0.45419240E-003
  0.16901680E+002  0.88704418E-002  0.72624844E-003
  0.17101700E+002  0.10280889E-001  0.96415459E-003
  0.17301720E+002  0.10958553E-001  0.10827838E-002
  0.17501740E+002  0.10712486E-001  0.10228782E-002
  0.17701760E+002  0.94507977E-002  0.78712748E-003
  0.17901780E+002  0.72152895E-002  0.45366565E-003
  0.18101800E+002  0.42003070E-002  0.15204246E-003
  0.18301820E+002  0.74761071E-003  0.47641052E-005
  0.18501840E+002 -0.26873578E-002  0.60892057E-004
  0.18701860E+002 -0.55971674E-002  0.26132225E-003
  0.18901880E+002 -0.75051854E-002  0.46488168E-003
  0.19101900E+002 -0.80564877E-002  0.53007768E-003
  0.19301920E+002 -0.70994208E-002  0.40735206E-003
  0.19501940E+002 -0.47389341E-002  0.17964209E-003
  0.19701960E+002 -0.13455319E-002  0.14335181E-004
  0.19901980E+002  0.24892100E-002  0.48568129E-004
  0.20102000E+002  0.60489982E-002  0.28395677E-003
  0.20302020E+002  0.86274187E-002  0.57193555E-003
  0.20502040E+002  0.96764329E-002  0.71245607E-003
  0.20702060E+002  0.89342791E-002  0.60149228E-003
  0.20902080E+002  0.65031491E-002  0.31563307E-003
  0.21102100E+002  0.28530402E-002  0.60174807E-004
  0.21302120E+002 -0.12576973E-002  0.11583880E-004
  0.21502140E+002 -0.49351577E-002  0.17670343E-003
  0.21702160E+002 -0.73468578E-002  0.38799390E-003
  0.21902180E+002 -0.79194435E-002  0.44671093E-003
  0.22102200E+002 -0.64887328E-002  0.29717267E-003
  0.22302220E+002 -0.33606962E-002  0.79001439E-004
  0.22502240E+002  0.73942072E-003  0.37903741E-005
  0.22702260E+002  0.48259532E-002  0.16003748E-003
  0.22902280E+002  0.78872733E-002  0.42374019E-003
  0.23102300E+002  0.91407196E-002  0.56419618E-003
  0.23302320E+002  0.82432895E-002  0.45491110E-003
  0.23502340E+002  0.53973230E-002  0.19336163E-003
  0.23702360E+002  0.13170913E-002  0.11417336E-004
  0.23902380E+002 -0.29418209E-002  0.56482757E-004
  0.24102400E+002 -0.62529953E-002  0.25306991E-003
  0.24302420E+002 -0.77209911E-002  0.38266714E-003
  0.24502440E+002 -0.69327293E-002  0.30600163E-003
  0.24702460E+002 -0.40856896E-002  0.10541809E-003
  0.24902480E+002  0.49337071E-004  0.15248556E-007
  0.25102501E+002  0.43283898E-002  0.11642878E-003
  0.25302521E+002  0.75477655E-002  0.35123486E-003
  0.25502541E+002  0.87855645E-002  0.47215055E-003
  0.25702561E+002  0.76734853E-002  0.35738271E-003
  0.25902581E+002  0.45165333E-002  0.12285476E-003
  0.26102601E+002  0.21928935E-003  0.28739281E-006
  0.26302621E+002 -0.39669278E-002  0.93332772E-004
  0.26502641E+002 -0.68077126E-002  0.27279592E-003
  0.26702661E+002 -0.74543756E-002  0.32463296E-003
  0.26902681E+002 -0.57050176E-002  0.18873091E-003
  0.27102701E+002 -0.20770584E-002  0.24831872E-004
  0.27302721E+002  0.23372801E-002  0.31213337E-004
  0.27502741E+002  0.61949114E-002  0.21768015E-003
  0.27702761E+002  0.83105316E-002  0.38891900E-003
  0.27902781E+002  0.80254876E-002  0.36009739E-003
  0.28102801E+002  0.54205433E-002  0.16310251E-003
  0.28302821E+002  0.13014889E-002  0.93363222E-005
  0.28502841E+002 -0.30438499E-002  0.50708751E-004
  0.28702861E+002 -0.62459535E-002  0.21202980E-003
  0.28902881E+002 -0.72875451E-002  0.28664607E-003
  0.29102901E+002 -0.58328760E-002  0.18237017E-003
  0.29302921E+002 -0.23438789E-002  0.29247183E-004
  0.29502941E+002  0.20592387E-002  0.22421914E-004
  0.29702961E+002  0.59533069E-002  0.18614073E-003
  0.29902981E+002  0.80724824E-002  0.33995727E-003
  0.30103001E+002  0.77238174E-002  0.30915680E-003
  0.30303021E+002  0.50197500E-002  0.12971878E-003
  0.30503041E+002  0.84870054E-003  0.36837523E-005
  0.30703061E+002 -0.34117078E-002  0.59140719E-004
  0.30903081E+002 -0.63479329E-002  0.20341711E-003
  0.31103101E+002 -0.69816247E-002  0.24447469E-003
  0.31303121E+002 -0.51007398E-002  0.12965919E-003
  0.31503141E+002 -0.13368365E-002  0.88496756E-005
  0.31703161E+002  0.30415632E-002  0.45521413E-004
  0.31903181E+002  0.65537428E-002  0.21002423E-003
  0.32103201E+002  0.80082799E-002  0.31164111E-003
  0.32303221E+002  0.69110505E-002  0.23065715E-003
  0.32503241E+002  0.36386498E-002  0.63544570E-004
  0.32703261E+002 -0.68550344E-003  0.22415726E-005
  0.32903281E+002 -0.45734757E-002  0.99169505E-004
  0.33103301E+002 -0.66845224E-002  0.21056882E-003
  0.33303321E+002 -0.62903589E-002  0.18534800E-003
  0.33503341E+002 -0.35313983E-002  0.58067067E-004
  0.33703361E+002  0.62895846E-003  0.18310294E-005
  0.33903381E+002  0.47370590E-002  0.10325217E-003
  0.34103401E+002  0.73558231E-002  0.24750812E-003
  0.34303421E+002  0.75692399E-002  0.26055038E-003
  0.34503441E+002  0.53067296E-002  0.12732571E-003
  0.34703461E+002  0.13710954E-002  0.84505923E-005
  0.34903481E+002 -0.28425129E-002  0.36112766E-004
  0.35103501E+002 -0.58395366E-002  0.15154127E-003
  0.35303521E+002 -0.65571722E-002  0.18999394E-003
  0.35503541E+002 -0.47445244E-002  0.98909566E-004
  0.35703561E+002 -0.10545425E-002  0.48589368E-005
  0.35903581E+002  0.31874788E-002  0.44144993E-004
  0.36103601E+002  0.64580866E-002  0.18021122E-003
  0.36303621E+002  0.75835083E-002  0.24712404E-003
  0.36503641E+002  0.61638540E-002  0.16236526E-003
  0.36703661E+002  0.27192960E-002  0.31428828E-004
  0.36903681E+002 -0.14966814E-002  0.94692072E-005
  0.37103701E+002 -0.49513152E-002  0.10307386E-003
  0.37303721E+002 -0.63903223E-002  0.17077251E-003
  0.37503741E+002 -0.52953199E-002  0.11663648E-003
  0.37703761E+002 -0.20738116E-002  0.17794203E-004
  0.37903781E+002  0.20890525E-002  0.17961424E-004
  0.38103801E+002  0.56644262E-002  0.13136152E-003
  0.38303821E+002  0.73412496E-002  0.21949391E-003
  0.38503841E+002  0.65089949E-002  0.17165182E-003
  0.38703861E+002  0.34831408E-002  0.48900397E-004
  0.38903881E+002 -0.61108594E-003  0.14973946E-005
  0.39103901E+002 -0.42550098E-002  0.72228011E-004
  0.39303921E+002 -0.60995202E-002  0.14766585E-003
  0.39503941E+002 -0.54660754E-002  0.11798734E-003
  0.39703961E+002 -0.25989742E-002  0.26539621E-004
  0.39903981E+002  0.14259693E-002  0.79492967E-005
  0.40104001E+002  0.51032799E-002  0.10130612E-003
  0.40304021E+002  0.70607740E-002  0.19296602E-003
  0.40504041E+002  0.65731455E-002  0.16640744E-003
  0.40704061E+002  0.38333701E-002  0.56318147E-004
  0.40904081E+002 -0.12062141E-003  0.55488983E-007
  0.41104101E+002 -0.37972253E-002  0.54723287E-004
  0.41304121E+002 -0.58136669E-002  0.12765314E-003
  0.41504141E+002 -0.54169222E-002  0.11029057E-003
  0.41704161E+002 -0.27669758E-002  0.28638873E-004
  0.41904181E+002  0.11249942E-002  0.47115935E-005
  0.42104201E+002  0.47807053E-002  0.84680441E-004
  0.42304221E+002  0.68159154E-002  0.17131259E-003
  0.42504241E+002  0.64657487E-002  0.15343696E-003
  0.42704261E+002  0.38743892E-002  0.54835257E-004
  0.42904281E+002  0.38573352E-004  0.54100184E-008
  0.43104301E+002 -0.35739126E-002  0.46226589E-004
  0.43304321E+002 -0.55853511E-002  0.11238137E-003
  0.43504341E+002 -0.52344357E-002  0.98249814E-004
  0.43704361E+002 -0.26663100E-002  0.25375880E-004
  0.43904381E+002  0.11250109E-002  0.44970755E-005
  0.44104401E+002  0.46798920E-002  0.77466571E-004
  0.44304421E+002  0.66348193E-002  0.15500144E-003
  0.44504441E+002  0.62465176E-002  0.13677200E-003
  0.44704461E+002  0.36765345E-002  0.47168389E-004
  0.44904481E+002 -0.73441573E-004  0.18737811E-007
  0.45104501E+002 -0.35504602E-002  0.43598749E-004
  0.45304521E+002 -0.54130744E-002  0.10089533E-003
  0.45504541E+002 -0.49496226E-002  0.83987380E-004
  0.45704561E+002 -0.23513821E-002  0.18871720E-004
  0.45904581E+002  0.13642731E-002  0.63251553E-005
  0.46104601E+002  0.47509831E-002  0.76374310E-004
  0.46304621E+002  0.64962451E-002  0.14217560E-003
  0.46504641E+002  0.59310162E-002  0.11800123E-003
  0.46704661E+002  0.32878328E-002  0.36106369E-004
  0.46904681E+002 -0.39278078E-003  0.51310810E-006
  0.47104701E+002 -0.36706488E-002  0.44621690E-004
  0.47304721E+002 -0.52692034E-002  0.91560897E-004
  0.47504741E+002 -0.45733927E-002  0.68685431E-004
  0.47704761E+002 -0.18676604E-002  0.11406665E-004
  0.47904781E+002  0.17786860E-002  0.10302540E-004
  0.48104801E+002  0.49331652E-002  0.78920075E-004
  0.48304821E+002  0.63629439E-002  0.13075259E-003
  0.48504841E+002  0.55176449E-002  0.97914500E-004
  0.48704861E+002  0.27426846E-002  0.24093729E-004
  0.48904881E+002 -0.86012681E-003  0.23599204E-005
  0.49104901E+002 -0.38690650E-002  0.47556712E-004
  0.49304921E+002 -0.51034705E-002  0.82407275E-004
  0.49504941E+002 -0.40878327E-002  0.52657747E-004
  0.49704961E+002 -0.12361745E-002  0.47960580E-005
  0.49904981E+002  0.23156665E-002  0.16762267E-004
  0.50105001E+002  0.51615257E-002  0.82946813E-004
  0.50305021E+002  0.61815673E-002  0.11849785E-003
  0.50505041E+002  0.49838789E-002  0.76722870E-004
  0.50705061E+002  0.20563816E-002  0.13010102E-004
  0.50905081E+002 -0.14303701E-002  0.62698957E-005
  0.51105101E+002 -0.40903501E-002  0.51071817E-004
  0.51305121E+002 -0.48730177E-002  0.72203767E-004
  0.51505141E+002 -0.34789740E-002  0.36658643E-004
  0.51705161E+002 -0.47547320E-003  0.68209175E-006
  0.51905181E+002  0.29332601E-002  0.25859198E-004
  0.52105201E+002  0.53883773E-002  0.86927965E-004
  0.52305221E+002  0.59184075E-002  0.10446944E-003
  0.52505241E+002  0.43245965E-002  0.55566511E-004
  0.52705261E+002  0.12563561E-002  0.46719279E-005
  0.52905281E+002 -0.20522136E-002  0.12418544E-004
  0.53105301E+002 -0.42782241E-002  0.53766749E-004
  0.53305321E+002 -0.45391803E-002  0.60298831E-004
  0.53505341E+002 -0.27435921E-002  0.21946564E-004
  0.53705361E+002  0.37664672E-003  0.41207412E-006
  0.53905381E+002  0.35638009E-002  0.36755246E-004
  0.54105401E+002  0.55411350E-002  0.88528160E-004
  0.54305421E+002  0.55249870E-002  0.87688762E-004
  0.54505441E+002  0.35357999E-002  0.35781627E-004
  0.54705461E+002  0.38536545E-003  0.42348640E-006
  0.54905481E+002 -0.26533087E-002  0.20002508E-004
  0.55105501E+002 -0.43599533E-002  0.53813757E-004
  0.55305521E+002 -0.40573308E-002  0.46434091E-004
  0.55505541E+002 -0.18807059E-002  0.99409989E-005
  0.55705561E+002  0.12810887E-002  0.45960466E-005
  0.55905581E+002  0.41478762E-002  0.48008817E-004
  0.56105601E+002  0.55663433E-002  0.86150609E-004
  0.56305621E+002  0.49745193E-002  0.68560675E-004
  0.56505641E+002  0.26252620E-002  0.19027341E-004
  0.56705661E+002 -0.52046646E-003  0.74521859E-006
  0.56905681E+002 -0.31859553E-002  0.27825844E-004
  0.57105701E+002 -0.42967739E-002  0.50434781E-004
  0.57305721E+002 -0.34142799E-002  0.31734004E-004
  0.57505741E+002 -0.90946603E-003  0.22438114E-005
  0.57705761E+002  0.21920799E-002  0.12990270E-004
  0.57905781E+002  0.46296947E-002  0.57744068E-004
  0.58105801E+002  0.54202057E-002  0.78874503E-004
  0.58305821E+002  0.42550823E-002  0.48442730E-004
  0.58505841E+002  0.16214973E-002  0.70106423E-005
  0.58705861E+002 -0.14004838E-002  0.52119389E-005
  0.58905881E+002 -0.35804676E-002  0.33950443E-004
  0.59105901E+002 -0.40389558E-002  0.43055828E-004
  0.59305921E+002 -0.26021237E-002  0.17810759E-004
  0.59505941E+002  0.13202533E-003  0.45696064E-007
  0.59705961E+002  0.30416231E-002  0.24172285E-004
  0.59905981E+002  0.49408938E-002  0.63571939E-004
  0.60106001E+002  0.50635760E-002  0.66545920E-004
  0.60306021E+002  0.33726608E-002  0.29424510E-004
  0.60506041E+002  0.57098019E-003  0.84055849E-006
  0.60706061E+002 -0.21901415E-002  0.12326418E-004
  0.60906081E+002 -0.37836918E-002  0.36668695E-004
  0.61106101E+002 -0.35671446E-002  0.32484894E-004
  0.61306121E+002 -0.16419987E-002  0.68606673E-005
  0.61506141E+002  0.11923963E-002  0.36061797E-005
  0.61706161E+002  0.37702255E-002  0.35936081E-004
  0.61906181E+002  0.50386497E-002  0.63976269E-004
  0.62106201E+002  0.44881548E-002  0.50597060E-004
  0.62306221E+002  0.23577748E-002  0.13918673E-004
  0.62506241E+002 -0.46771243E-003  0.54595775E-006
  0.62706261E+002 -0.28247463E-002  0.19850552E-004
  0.62906281E+002 -0.37500801E-002  0.34874795E-004
  0.63106301E+002 -0.28747166E-002  0.20428757E-004
  0.63306321E+002 -0.57142680E-003  0.80463466E-006
  0.63506341E+002  0.22033432E-002  0.11925369E-004
  0.63706361E+002  0.43064019E-002  0.45412029E-004
  0.63906381E+002  0.48789644E-002  0.58107964E-004
  0.64106401E+002  0.36977994E-002  0.33274375E-004
  0.64306421E+002  0.12620481E-002  0.38638663E-005
  0.64506441E+002 -0.14167958E-002  0.48544053E-005
  0.64706461E+002 -0.32343295E-002  0.25220023E-004
  0.64906481E+002 -0.34485171E-002  0.28582571E-004
  0.65106501E+002 -0.19829774E-002  0.94218411E-005
  0.65306521E+002  0.54585703E-003  0.71174735E-006
  0.65506541E+002  0.30873943E-002  0.22699909E-004
  0.65706561E+002  0.45930801E-002  0.50086871E-004
  0.65906581E+002  0.44491244E-002  0.46853811E-004
  0.66106601E+002  0.27271221E-002  0.17550478E-004
  0.66306621E+002  0.15003095E-003  0.52957740E-007
  0.66506641E+002 -0.22108145E-002  0.11464740E-004
  0.66706661E+002 -0.33808807E-002  0.26730993E-004
  0.66906681E+002 -0.28848582E-002  0.19404571E-004
  0.67106701E+002 -0.94004619E-003  0.20542680E-005
  0.67306721E+002  0.16381459E-002  0.62197267E-005
  0.67506741E+002  0.37777832E-002  0.32980066E-004
  0.67706761E+002  0.45961142E-002  0.48671439E-004
  0.67906781E+002  0.37640820E-002  0.32548397E-004
  0.68106801E+002  0.16389775E-002  0.61529037E-005
  0.68306821E+002 -0.88836415E-003  0.18023643E-005
  0.68506841E+002 -0.27667241E-002  0.17431002E-004
  0.68706861E+002 -0.32217712E-002  0.23567519E-004
  0.68906881E+002 -0.20755302E-002  0.97525934E-005
  0.69106901E+002  0.18392272E-003  0.76361412E-007
  0.69306921E+002  0.26100895E-002  0.15334117E-004
  0.69506941E+002  0.41943403E-002  0.39484236E-004
  0.69706961E+002  0.42848362E-002  0.41088179E-004
  0.69906981E+002  0.28549927E-002  0.18189219E-004
  0.70107001E+002  0.51045622E-003  0.57980266E-006
  0.70307021E+002 -0.17668521E-002  0.69266989E-005
  0.70507041E+002 -0.30296911E-002  0.20309013E-004
  0.70707061E+002 -0.27595573E-002  0.16801213E-004
  0.70907081E+002 -0.10798691E-002  0.25655309E-005
  0.71107101E+002  0.12995141E-002  0.37048754E-005
  0.71307121E+002  0.33818505E-002  0.25020760E-004
