 -0.17904531E+002  0.99999703E+000 -0.99999697E+000  0.15000089E+001  0.15000089E+001  0.22534003E-003  0.22534003E-003  0.50000298E+000 -0.75113342E-004
 -0.17867663E+002  0.99999686E+000 -0.99999679E+000  0.15000095E+001  0.15000095E+001  0.23380272E-003  0.23380271E-003  0.50000316E+000 -0.77934238E-004
 -0.17830795E+002  0.99999668E+000 -0.99999662E+000  0.15000100E+001  0.15000100E+001  0.24258321E-003  0.24258321E-003  0.50000333E+000 -0.80861070E-004
 -0.17793927E+002  0.99999651E+000 -0.99999644E+000  0.15000105E+001  0.15000105E+001  0.25169345E-003  0.25169345E-003  0.50000351E+000 -0.83897817E-004
 -0.17757059E+002  0.99999633E+000 -0.99999626E+000  0.15000110E+001  0.15000110E+001  0.26114582E-003  0.26114582E-003  0.50000368E+000 -0.87048605E-004
 -0.17720192E+002  0.99999616E+000 -0.99999608E+000  0.15000116E+001  0.15000116E+001  0.27095316E-003  0.27095315E-003  0.50000386E+000 -0.90317718E-004
 -0.17683324E+002  0.99999598E+000 -0.99999590E+000  0.15000121E+001  0.15000121E+001  0.28112880E-003  0.28112880E-003  0.50000404E+000 -0.93709599E-004
 -0.17646456E+002  0.99999579E+000 -0.99999571E+000  0.15000127E+001  0.15000127E+001  0.29168658E-003  0.29168658E-003  0.50000423E+000 -0.97228858E-004
 -0.17609588E+002  0.99999561E+000 -0.99999553E+000  0.15000133E+001  0.15000133E+001  0.30264084E-003  0.30264084E-003  0.50000442E+000 -0.10088028E-003
 -0.17572720E+002  0.99999542E+000 -0.99999533E+000  0.15000138E+001  0.15000138E+001  0.31400648E-003  0.31400647E-003  0.50000461E+000 -0.10466882E-003
 -0.17535852E+002  0.99999522E+000 -0.99999513E+000  0.15000144E+001  0.15000144E+001  0.32579894E-003  0.32579893E-003  0.50000481E+000 -0.10859964E-003
 -0.17498985E+002  0.99999502E+000 -0.99999493E+000  0.15000150E+001  0.15000150E+001  0.33803424E-003  0.33803423E-003  0.50000501E+000 -0.11267808E-003
 -0.17462117E+002  0.99999482E+000 -0.99999472E+000  0.15000157E+001  0.15000157E+001  0.35072903E-003  0.35072901E-003  0.50000522E+000 -0.11690967E-003
 -0.17425249E+002  0.99999460E+000 -0.99999451E+000  0.15000163E+001  0.15000163E+001  0.36390054E-003  0.36390053E-003  0.50000543E+000 -0.12130018E-003
 -0.17388381E+002  0.99999439E+000 -0.99999428E+000  0.15000170E+001  0.15000170E+001  0.37756669E-003  0.37756668E-003  0.50000565E+000 -0.12585556E-003
 -0.17351513E+002  0.99999416E+000 -0.99999406E+000  0.15000176E+001  0.15000176E+001  0.39174605E-003  0.39174604E-003  0.50000588E+000 -0.13058201E-003
 -0.17314645E+002  0.99999393E+000 -0.99999382E+000  0.15000184E+001  0.15000184E+001  0.40645789E-003  0.40645787E-003  0.50000612E+000 -0.13548596E-003
 -0.17277777E+002  0.99999369E+000 -0.99999358E+000  0.15000191E+001  0.15000191E+001  0.42172220E-003  0.42172218E-003  0.50000636E+000 -0.14057406E-003
 -0.17240910E+002  0.99999344E+000 -0.99999333E+000  0.15000198E+001  0.15000198E+001  0.43755974E-003  0.43755971E-003  0.50000661E+000 -0.14585324E-003
 -0.17204042E+002  0.99999319E+000 -0.99999307E+000  0.15000206E+001  0.15000206E+001  0.45399201E-003  0.45399198E-003  0.50000687E+000 -0.15133066E-003
 -0.17167174E+002  0.99999292E+000 -0.99999280E+000  0.15000214E+001  0.15000214E+001  0.47104137E-003  0.47104133E-003  0.50000714E+000 -0.15701378E-003
 -0.17130306E+002  0.99999265E+000 -0.99999252E+000  0.15000223E+001  0.15000223E+001  0.48873097E-003  0.48873093E-003  0.50000742E+000 -0.16291031E-003
 -0.17093438E+002  0.99999237E+000 -0.99999223E+000  0.15000231E+001  0.15000231E+001  0.50708485E-003  0.50708481E-003  0.50000771E+000 -0.16902827E-003
 -0.17056570E+002  0.99999208E+000 -0.99999193E+000  0.15000240E+001  0.15000240E+001  0.52612797E-003  0.52612793E-003  0.50000801E+000 -0.17537598E-003
 -0.17019702E+002  0.99999177E+000 -0.99999162E+000  0.15000250E+001  0.15000250E+001  0.54588621E-003  0.54588615E-003  0.50000832E+000 -0.18196205E-003
 -0.16982835E+002  0.99999146E+000 -0.99999130E+000  0.15000259E+001  0.15000259E+001  0.56638640E-003  0.56638634E-003  0.50000864E+000 -0.18879545E-003
 -0.16945967E+002  0.99999113E+000 -0.99999097E+000  0.15000269E+001  0.15000269E+001  0.58765642E-003  0.58765635E-003  0.50000898E+000 -0.19588545E-003
 -0.16909099E+002  0.99999079E+000 -0.99999063E+000  0.15000280E+001  0.15000280E+001  0.60972516E-003  0.60972509E-003  0.50000933E+000 -0.20324170E-003
 -0.16872231E+002  0.99999044E+000 -0.99999027E+000  0.15000291E+001  0.15000291E+001  0.63262262E-003  0.63262254E-003  0.50000969E+000 -0.21087418E-003
 -0.16835363E+002  0.99999008E+000 -0.99998990E+000  0.15000302E+001  0.15000302E+001  0.65637992E-003  0.65637983E-003  0.50001006E+000 -0.21879328E-003
 -0.16798495E+002  0.99998970E+000 -0.99998952E+000  0.15000313E+001  0.15000313E+001  0.68102933E-003  0.68102923E-003  0.50001045E+000 -0.22700974E-003
 -0.16761628E+002  0.99998931E+000 -0.99998912E+000  0.15000326E+001  0.15000326E+001  0.70660436E-003  0.70660424E-003  0.50001085E+000 -0.23553475E-003
 -0.16724760E+002  0.99998890E+000 -0.99998871E+000  0.15000338E+001  0.15000338E+001  0.73313975E-003  0.73313963E-003  0.50001127E+000 -0.24437988E-003
 -0.16687892E+002  0.99998848E+000 -0.99998828E+000  0.15000351E+001  0.15000351E+001  0.76067157E-003  0.76067143E-003  0.50001170E+000 -0.25355714E-003
 -0.16651024E+002  0.99998805E+000 -0.99998783E+000  0.15000365E+001  0.15000365E+001  0.78923723E-003  0.78923707E-003  0.50001216E+000 -0.26307902E-003
 -0.16614156E+002  0.99998759E+000 -0.99998737E+000  0.15000379E+001  0.15000379E+001  0.81887554E-003  0.81887536E-003  0.50001263E+000 -0.27295845E-003
 -0.16577288E+002  0.99998712E+000 -0.99998689E+000  0.15000393E+001  0.15000393E+001  0.84962677E-003  0.84962657E-003  0.50001311E+000 -0.28320886E-003
 -0.16540420E+002  0.99998663E+000 -0.99998640E+000  0.15000409E+001  0.15000409E+001  0.88153271E-003  0.88153248E-003  0.50001362E+000 -0.29384416E-003
 -0.16503553E+002  0.99998613E+000 -0.99998588E+000  0.15000424E+001  0.15000424E+001  0.91463671E-003  0.91463645E-003  0.50001415E+000 -0.30487882E-003
 -0.16466685E+002  0.99998560E+000 -0.99998534E+000  0.15000441E+001  0.15000441E+001  0.94898375E-003  0.94898346E-003  0.50001469E+000 -0.31632782E-003
 -0.16429817E+002  0.99998505E+000 -0.99998479E+000  0.15000458E+001  0.15000458E+001  0.98462049E-003  0.98462018E-003  0.50001526E+000 -0.32820673E-003
 -0.16392949E+002  0.99998449E+000 -0.99998421E+000  0.15000476E+001  0.15000476E+001  0.10215954E-002  0.10215950E-002  0.50001585E+000 -0.34053167E-003
 -0.16356081E+002  0.99998390E+000 -0.99998361E+000  0.15000494E+001  0.15000494E+001  0.10599586E-002  0.10599582E-002  0.50001647E+000 -0.35331940E-003
 -0.16319213E+002  0.99998329E+000 -0.99998299E+000  0.15000513E+001  0.15000513E+001  0.10997623E-002  0.10997619E-002  0.50001711E+000 -0.36658729E-003
 -0.16282345E+002  0.99998265E+000 -0.99998235E+000  0.15000533E+001  0.15000533E+001  0.11410606E-002  0.11410601E-002  0.50001777E+000 -0.38035336E-003
 -0.16245478E+002  0.99998200E+000 -0.99998168E+000  0.15000554E+001  0.15000554E+001  0.11839095E-002  0.11839090E-002  0.50001847E+000 -0.39463632E-003
 -0.16208610E+002  0.99998131E+000 -0.99998098E+000  0.15000576E+001  0.15000576E+001  0.12283673E-002  0.12283667E-002  0.50001918E+000 -0.40945558E-003
 -0.16171742E+002  0.99998060E+000 -0.99998026E+000  0.15000598E+001  0.15000598E+001  0.12744944E-002  0.12744937E-002  0.50001993E+000 -0.42483125E-003
 -0.16134874E+002  0.99997987E+000 -0.99997951E+000  0.15000621E+001  0.15000621E+001  0.13223535E-002  0.13223527E-002  0.50002071E+000 -0.44078423E-003
 -0.16098006E+002  0.99997910E+000 -0.99997873E+000  0.15000646E+001  0.15000646E+001  0.13720094E-002  0.13720086E-002  0.50002152E+000 -0.45733619E-003
 -0.16061138E+002  0.99997831E+000 -0.99997792E+000  0.15000671E+001  0.15000671E+001  0.14235298E-002  0.14235288E-002  0.50002236E+000 -0.47450961E-003
 -0.16024271E+002  0.99997748E+000 -0.99997708E+000  0.15000697E+001  0.15000697E+001  0.14769845E-002  0.14769835E-002  0.50002324E+000 -0.49232783E-003
 -0.15987403E+002  0.99997662E+000 -0.99997621E+000  0.15000725E+001  0.15000725E+001  0.15324463E-002  0.15324451E-002  0.50002415E+000 -0.51081503E-003
 -0.15950535E+002  0.99997573E+000 -0.99997530E+000  0.15000753E+001  0.15000753E+001  0.15899904E-002  0.15899890E-002  0.50002510E+000 -0.52999634E-003
 -0.15913667E+002  0.99997481E+000 -0.99997436E+000  0.15000783E+001  0.15000783E+001  0.16496949E-002  0.16496934E-002  0.50002609E+000 -0.54989780E-003
 -0.15876799E+002  0.99997385E+000 -0.99997339E+000  0.15000814E+001  0.15000814E+001  0.17116410E-002  0.17116394E-002  0.50002712E+000 -0.57054645E-003
 -0.15839931E+002  0.99997285E+000 -0.99997237E+000  0.15000846E+001  0.15000846E+001  0.17759128E-002  0.17759110E-002  0.50002819E+000 -0.59197033E-003
 -0.15803063E+002  0.99997182E+000 -0.99997132E+000  0.15000879E+001  0.15000879E+001  0.18425977E-002  0.18425956E-002  0.50002931E+000 -0.61419853E-003
 -0.15766196E+002  0.99997074E+000 -0.99997022E+000  0.15000914E+001  0.15000914E+001  0.19117860E-002  0.19117837E-002  0.50003047E+000 -0.63726123E-003
 -0.15729328E+002  0.99996962E+000 -0.99996909E+000  0.15000950E+001  0.15000950E+001  0.19835719E-002  0.19835693E-002  0.50003168E+000 -0.66118976E-003
 -0.15692460E+002  0.99996846E+000 -0.99996791E+000  0.15000988E+001  0.15000988E+001  0.20580527E-002  0.20580498E-002  0.50003294E+000 -0.68601662E-003
 -0.15655592E+002  0.99996726E+000 -0.99996668E+000  0.15001028E+001  0.15001028E+001  0.21353297E-002  0.21353265E-002  0.50003426E+000 -0.71177550E-003
 -0.15618724E+002  0.99996600E+000 -0.99996541E+000  0.15001069E+001  0.15001069E+001  0.22155078E-002  0.22155041E-002  0.50003563E+000 -0.73850138E-003
 -0.15581856E+002  0.99996470E+000 -0.99996408E+000  0.15001112E+001  0.15001112E+001  0.22986957E-002  0.22986917E-002  0.50003705E+000 -0.76623056E-003
 -0.15544989E+002  0.99996335E+000 -0.99996271E+000  0.15001156E+001  0.15001156E+001  0.23850065E-002  0.23850020E-002  0.50003854E+000 -0.79500068E-003
 -0.15508121E+002  0.99996195E+000 -0.99996128E+000  0.15001203E+001  0.15001203E+001  0.24745574E-002  0.24745524E-002  0.50004009E+000 -0.82485079E-003
 -0.15471253E+002  0.99996049E+000 -0.99995979E+000  0.15001251E+001  0.15001251E+001  0.25674699E-002  0.25674642E-002  0.50004171E+000 -0.85582142E-003
 -0.15434385E+002  0.99995897E+000 -0.99995825E+000  0.15001302E+001  0.15001302E+001  0.26638701E-002  0.26638638E-002  0.50004339E+000 -0.88795460E-003
 -0.15397517E+002  0.99995739E+000 -0.99995664E+000  0.15001354E+001  0.15001354E+001  0.27638889E-002  0.27638819E-002  0.50004515E+000 -0.92129396E-003
 -0.15360649E+002  0.99995575E+000 -0.99995498E+000  0.15001410E+001  0.15001410E+001  0.28676621E-002  0.28676543E-002  0.50004698E+000 -0.95588475E-003
 -0.15323781E+002  0.99995405E+000 -0.99995324E+000  0.15001467E+001  0.15001467E+001  0.29753305E-002  0.29753217E-002  0.50004890E+000 -0.99177391E-003
 -0.15286914E+002  0.99995228E+000 -0.99995144E+000  0.15001527E+001  0.15001527E+001  0.30870403E-002  0.30870305E-002  0.50005089E+000 -0.10290102E-002
 -0.15250046E+002  0.99995044E+000 -0.99994957E+000  0.15001589E+001  0.15001589E+001  0.32029430E-002  0.32029320E-002  0.50005298E+000 -0.10676440E-002
 -0.15213178E+002  0.99994852E+000 -0.99994762E+000  0.15001655E+001  0.15001655E+001  0.33231959E-002  0.33231836E-002  0.50005515E+000 -0.11077279E-002
 -0.15176310E+002  0.99994653E+000 -0.99994560E+000  0.15001723E+001  0.15001723E+001  0.34479622E-002  0.34479486E-002  0.50005742E+000 -0.11493162E-002
 -0.15139442E+002  0.99994447E+000 -0.99994350E+000  0.15001794E+001  0.15001794E+001  0.35774113E-002  0.35773960E-002  0.50005979E+000 -0.11924653E-002
 -0.15102574E+002  0.99994232E+000 -0.99994131E+000  0.15001868E+001  0.15001868E+001  0.37117186E-002  0.37117016E-002  0.50006227E+000 -0.12372339E-002
 -0.15065706E+002  0.99994008E+000 -0.99993904E+000  0.15001946E+001  0.15001946E+001  0.38510665E-002  0.38510475E-002  0.50006486E+000 -0.12836825E-002
 -0.15028839E+002  0.99993775E+000 -0.99993667E+000  0.15002027E+001  0.15002027E+001  0.39956440E-002  0.39956228E-002  0.50006756E+000 -0.13318743E-002
 -0.14991971E+002  0.99993533E+000 -0.99993421E+000  0.15002112E+001  0.15002112E+001  0.41456472E-002  0.41456234E-002  0.50007039E+000 -0.13818745E-002
 -0.14955103E+002  0.99993282E+000 -0.99993165E+000  0.15002200E+001  0.15002200E+001  0.43012795E-002  0.43012530E-002  0.50007334E+000 -0.14337510E-002
 -0.14918235E+002  0.99993020E+000 -0.99992899E+000  0.15002293E+001  0.15002293E+001  0.44627520E-002  0.44627224E-002  0.50007643E+000 -0.14875741E-002
 -0.14881367E+002  0.99992748E+000 -0.99992623E+000  0.15002390E+001  0.15002390E+001  0.46302838E-002  0.46302507E-002  0.50007966E+000 -0.15434169E-002
 -0.14844499E+002  0.99992465E+000 -0.99992335E+000  0.15002491E+001  0.15002491E+001  0.48041019E-002  0.48040649E-002  0.50008304E+000 -0.16013550E-002
 -0.14807632E+002  0.99992170E+000 -0.99992035E+000  0.15002597E+001  0.15002597E+001  0.49844420E-002  0.49844007E-002  0.50008658E+000 -0.16614669E-002
 -0.14770764E+002  0.99991863E+000 -0.99991723E+000  0.15002708E+001  0.15002708E+001  0.51715486E-002  0.51715025E-002  0.50009028E+000 -0.17238342E-002
 -0.14733896E+002  0.99991544E+000 -0.99991399E+000  0.15002825E+001  0.15002825E+001  0.53656754E-002  0.53656239E-002  0.50009415E+000 -0.17885413E-002
 -0.14697028E+002  0.99991212E+000 -0.99991061E+000  0.15002946E+001  0.15002946E+001  0.55670855E-002  0.55670280E-002  0.50009821E+000 -0.18556760E-002
 -0.14660160E+002  0.99990866E+000 -0.99990710E+000  0.15003074E+001  0.15003074E+001  0.57760519E-002  0.57759876E-002  0.50010246E+000 -0.19253292E-002
 -0.14623292E+002  0.99990506E+000 -0.99990344E+000  0.15003207E+001  0.15003207E+001  0.59928577E-002  0.59927859E-002  0.50010691E+000 -0.19975953E-002
 -0.14586424E+002  0.99990131E+000 -0.99989963E+000  0.15003347E+001  0.15003347E+001  0.62177966E-002  0.62177165E-002  0.50011157E+000 -0.20725722E-002
 -0.14549557E+002  0.99989741E+000 -0.99989566E+000  0.15003494E+001  0.15003494E+001  0.64511736E-002  0.64510840E-002  0.50011646E+000 -0.21503613E-002
 -0.14512689E+002  0.99989334E+000 -0.99989153E+000  0.15003648E+001  0.15003648E+001  0.66933045E-002  0.66932046E-002  0.50012159E+000 -0.22310682E-002
 -0.14475821E+002  0.99988911E+000 -0.99988723E+000  0.15003809E+001  0.15003809E+001  0.69445176E-002  0.69444059E-002  0.50012696E+000 -0.23148020E-002
 -0.14438953E+002  0.99988470E+000 -0.99988275E+000  0.15003978E+001  0.15003978E+001  0.72051528E-002  0.72050281E-002  0.50013260E+000 -0.24016760E-002
 -0.14402085E+002  0.99988011E+000 -0.99987808E+000  0.15004156E+001  0.15004156E+001  0.74755632E-002  0.74754239E-002  0.50013852E+000 -0.24918080E-002
 -0.14365217E+002  0.99987532E+000 -0.99987322E+000  0.15004342E+001  0.15004342E+001  0.77561148E-002  0.77559593E-002  0.50014473E+000 -0.25853198E-002
 -0.14328349E+002  0.99987033E+000 -0.99986816E+000  0.15004538E+001  0.15004538E+001  0.80471875E-002  0.80470137E-002  0.50015125E+000 -0.26823379E-002
 -0.14291482E+002  0.99986513E+000 -0.99986287E+000  0.15004743E+001  0.15004743E+001  0.83491751E-002  0.83489810E-002  0.50015810E+000 -0.27829937E-002
 -0.14254614E+002  0.99985972E+000 -0.99985737E+000  0.15004959E+001  0.15004959E+001  0.86624862E-002  0.86622695E-002  0.50016530E+000 -0.28874232E-002
 -0.14217746E+002  0.99985407E+000 -0.99985163E+000  0.15005186E+001  0.15005186E+001  0.89875449E-002  0.89873028E-002  0.50017286E+000 -0.29957676E-002
 -0.14180878E+002  0.99984817E+000 -0.99984565E+000  0.15005424E+001  0.15005424E+001  0.93247907E-002  0.93245204E-002  0.50018081E+000 -0.31081735E-002
 -0.14144010E+002  0.99984203E+000 -0.99983941E+000  0.15005675E+001  0.15005675E+001  0.96746799E-002  0.96743780E-002  0.50018917E+000 -0.32247927E-002
 -0.14107142E+002  0.99983562E+000 -0.99983291E+000  0.15005939E+001  0.15005939E+001  0.10037685E-001  0.10037348E-001  0.50019797E+000 -0.33457827E-002
 -0.14070275E+002  0.99982894E+000 -0.99982612E+000  0.15006217E+001  0.15006217E+001  0.10414298E-001  0.10413922E-001  0.50020722E+000 -0.34713072E-002
 -0.14033407E+002  0.99982196E+000 -0.99981904E+000  0.15006509E+001  0.15006509E+001  0.10805027E-001  0.10804606E-001  0.50021696E+000 -0.36015355E-002
 -0.13996539E+002  0.99981468E+000 -0.99981165E+000  0.15006817E+001  0.15006817E+001  0.11210400E-001  0.11209930E-001  0.50022722E+000 -0.37366435E-002
 -0.13959671E+002  0.99980709E+000 -0.99980394E+000  0.15007141E+001  0.15007141E+001  0.11630965E-001  0.11630440E-001  0.50023802E+000 -0.38768135E-002
 -0.13922803E+002  0.99979915E+000 -0.99979589E+000  0.15007482E+001  0.15007482E+001  0.12067290E-001  0.12066704E-001  0.50024940E+000 -0.40222346E-002
 -0.13885935E+002  0.99979087E+000 -0.99978748E+000  0.15007842E+001  0.15007842E+001  0.12519964E-001  0.12519309E-001  0.50026140E+000 -0.41731031E-002
 -0.13849067E+002  0.99978222E+000 -0.99977871E+000  0.15008221E+001  0.15008221E+001  0.12989598E-001  0.12988867E-001  0.50027404E+000 -0.43296223E-002
 -0.13812200E+002  0.99977319E+000 -0.99976954E+000  0.15008621E+001  0.15008621E+001  0.13476826E-001  0.13476010E-001  0.50028738E+000 -0.44920032E-002
 -0.13775332E+002  0.99976375E+000 -0.99975996E+000  0.15009044E+001  0.15009044E+001  0.13982305E-001  0.13981394E-001  0.50030145E+000 -0.46604646E-002
 -0.13738464E+002  0.99975388E+000 -0.99974996E+000  0.15009489E+001  0.15009489E+001  0.14506718E-001  0.14505700E-001  0.50031630E+000 -0.48352333E-002
 -0.13701596E+002  0.99974357E+000 -0.99973950E+000  0.15009959E+001  0.15009959E+001  0.15050771E-001  0.15049634E-001  0.50033197E+000 -0.50165447E-002
 -0.13664728E+002  0.99973279E+000 -0.99972857E+000  0.15010456E+001  0.15010456E+001  0.15615198E-001  0.15613928E-001  0.50034853E+000 -0.52046426E-002
 -0.13627860E+002  0.99972152E+000 -0.99971714E+000  0.15010981E+001  0.15010980E+001  0.16200759E-001  0.16199341E-001  0.50036602E+000 -0.53997802E-002
 -0.13590992E+002  0.99970973E+000 -0.99970518E+000  0.15011535E+001  0.15011535E+001  0.16808243E-001  0.16806659E-001  0.50038450E+000 -0.56022198E-002
 -0.13554125E+002  0.99969740E+000 -0.99969268E+000  0.15012121E+001  0.15012121E+001  0.17438468E-001  0.17436700E-001  0.50040403E+000 -0.58122333E-002
 -0.13517257E+002  0.99968449E+000 -0.99967960E+000  0.15012741E+001  0.15012741E+001  0.18092283E-001  0.18090308E-001  0.50042469E+000 -0.60301028E-002
 -0.13480389E+002  0.99967099E+000 -0.99966591E+000  0.15013396E+001  0.15013396E+001  0.18770568E-001  0.18768362E-001  0.50044654E+000 -0.62561207E-002
 -0.13443521E+002  0.99965685E+000 -0.99965157E+000  0.15014090E+001  0.15014090E+001  0.19474234E-001  0.19471771E-001  0.50046966E+000 -0.64905902E-002
 -0.13406653E+002  0.99964204E+000 -0.99963657E+000  0.15014824E+001  0.15014824E+001  0.20204228E-001  0.20201477E-001  0.50049413E+000 -0.67338257E-002
 -0.13369785E+002  0.99962653E+000 -0.99962085E+000  0.15015602E+001  0.15015601E+001  0.20961530E-001  0.20958459E-001  0.50052005E+000 -0.69861529E-002
 -0.13332918E+002  0.99961028E+000 -0.99960439E+000  0.15016425E+001  0.15016425E+001  0.21747159E-001  0.21743729E-001  0.50054750E+000 -0.72479096E-002
 -0.13296050E+002  0.99959325E+000 -0.99958714E+000  0.15017298E+001  0.15017297E+001  0.22562169E-001  0.22558338E-001  0.50057658E+000 -0.75194461E-002
 -0.13259182E+002  0.99957539E+000 -0.99956906E+000  0.15018223E+001  0.15018222E+001  0.23407654E-001  0.23403376E-001  0.50060741E+000 -0.78011253E-002
 -0.13222314E+002  0.99955668E+000 -0.99955010E+000  0.15019203E+001  0.15019203E+001  0.24284747E-001  0.24279970E-001  0.50064009E+000 -0.80933233E-002
 -0.13185446E+002  0.99953704E+000 -0.99953023E+000  0.15020243E+001  0.15020242E+001  0.25194625E-001  0.25189291E-001  0.50067475E+000 -0.83964302E-002
 -0.13148578E+002  0.99951645E+000 -0.99950937E+000  0.15021346E+001  0.15021346E+001  0.26138507E-001  0.26132550E-001  0.50071152E+000 -0.87108500E-002
 -0.13111710E+002  0.99949483E+000 -0.99948750E+000  0.15022517E+001  0.15022516E+001  0.27117656E-001  0.27111004E-001  0.50075054E+000 -0.90370015E-002
 -0.13074843E+002  0.99947215E+000 -0.99946453E+000  0.15023760E+001  0.15023759E+001  0.28133384E-001  0.28125956E-001  0.50079196E+000 -0.93753187E-002
 -0.13037975E+002  0.99944832E+000 -0.99944043E+000  0.15025080E+001  0.15025079E+001  0.29187048E-001  0.29178754E-001  0.50083595E+000 -0.97262512E-002
 -0.13001107E+002  0.99942330E+000 -0.99941511E+000  0.15026482E+001  0.15026480E+001  0.30280057E-001  0.30270795E-001  0.50088267E+000 -0.10090265E-001
 -0.12964239E+002  0.99939702E+000 -0.99938852E+000  0.15027971E+001  0.15027970E+001  0.31413871E-001  0.31403529E-001  0.50093232E+000 -0.10467843E-001
 -0.12927371E+002  0.99936939E+000 -0.99936057E+000  0.15029554E+001  0.15029552E+001  0.32590003E-001  0.32578455E-001  0.50098508E+000 -0.10859485E-001
 -0.12890503E+002  0.99934035E+000 -0.99933120E+000  0.15031237E+001  0.15031235E+001  0.33810022E-001  0.33797126E-001  0.50104118E+000 -0.11265709E-001
 -0.12853636E+002  0.99930981E+000 -0.99930032E+000  0.15033027E+001  0.15033025E+001  0.35075552E-001  0.35061154E-001  0.50110083E+000 -0.11687051E-001
 -0.12816768E+002  0.99927769E+000 -0.99926785E+000  0.15034931E+001  0.15034929E+001  0.36388281E-001  0.36372204E-001  0.50116428E+000 -0.12124068E-001
 -0.12779900E+002  0.99924389E+000 -0.99923368E+000  0.15036957E+001  0.15036954E+001  0.37749954E-001  0.37732003E-001  0.50123180E+000 -0.12577334E-001
 -0.12743032E+002  0.99920832E+000 -0.99919772E+000  0.15039114E+001  0.15039110E+001  0.39162381E-001  0.39142337E-001  0.50130366E+000 -0.13047446E-001
 -0.12706164E+002  0.99917086E+000 -0.99915987E+000  0.15041410E+001  0.15041405E+001  0.40627437E-001  0.40605058E-001  0.50138017E+000 -0.13535019E-001
 -0.12669296E+002  0.99913142E+000 -0.99912002E+000  0.15043854E+001  0.15043849E+001  0.42147068E-001  0.42122081E-001  0.50146164E+000 -0.14040694E-001
 -0.12632428E+002  0.99908987E+000 -0.99907804E+000  0.15046459E+001  0.15046452E+001  0.43723286E-001  0.43695388E-001  0.50154842E+000 -0.14565129E-001
 -0.12595561E+002  0.99904607E+000 -0.99903381E+000  0.15049233E+001  0.15049226E+001  0.45358179E-001  0.45327032E-001  0.50164087E+000 -0.15109011E-001
 -0.12558693E+002  0.99899991E+000 -0.99898718E+000  0.15052190E+001  0.15052182E+001  0.47053909E-001  0.47019134E-001  0.50173940E+000 -0.15673045E-001
 -0.12521825E+002  0.99895123E+000 -0.99893803E+000  0.15055342E+001  0.15055333E+001  0.48812716E-001  0.48773892E-001  0.50184443E+000 -0.16257964E-001
 -0.12484957E+002  0.99889989E+000 -0.99888619E+000  0.15058703E+001  0.15058692E+001  0.50636921E-001  0.50593576E-001  0.50195641E+000 -0.16864525E-001
 -0.12448089E+002  0.99884571E+000 -0.99883150E+000  0.15062288E+001  0.15062275E+001  0.52528927E-001  0.52480537E-001  0.50207583E+000 -0.17493512E-001
 -0.12411221E+002  0.99878852E+000 -0.99877379E+000  0.15066111E+001  0.15066097E+001  0.54491225E-001  0.54437203E-001  0.50220322E+000 -0.18145734E-001
