 -0.16724760E+002  0.99998898E+000 -0.99998878E+000  0.15000331E+001  0.15000331E+001  0.25022248E-004  0.25022248E-004  0.50001102E+000 -0.83407494E-005
 -0.16687892E+002  0.99998856E+000 -0.99998836E+000  0.15000343E+001  0.15000343E+001  0.25961916E-004  0.25961916E-004  0.50001144E+000 -0.86539721E-005
 -0.16651024E+002  0.99998813E+000 -0.99998792E+000  0.15000356E+001  0.15000356E+001  0.26936870E-004  0.26936870E-004  0.50001187E+000 -0.89789565E-005
 -0.16614156E+002  0.99998769E+000 -0.99998746E+000  0.15000369E+001  0.15000369E+001  0.27948433E-004  0.27948433E-004  0.50001231E+000 -0.93161442E-005
 -0.16577288E+002  0.99998722E+000 -0.99998699E+000  0.15000383E+001  0.15000383E+001  0.28997980E-004  0.28997980E-004  0.50001278E+000 -0.96659934E-005
 -0.16540420E+002  0.99998674E+000 -0.99998650E+000  0.15000398E+001  0.15000398E+001  0.30086938E-004  0.30086938E-004  0.50001326E+000 -0.10028979E-004
 -0.16503553E+002  0.99998624E+000 -0.99998599E+000  0.15000413E+001  0.15000413E+001  0.31216786E-004  0.31216786E-004  0.50001376E+000 -0.10405595E-004
 -0.16466685E+002  0.99998572E+000 -0.99998547E+000  0.15000428E+001  0.15000428E+001  0.32389060E-004  0.32389060E-004  0.50001428E+000 -0.10796353E-004
 -0.16429817E+002  0.99998519E+000 -0.99998492E+000  0.15000444E+001  0.15000444E+001  0.33605351E-004  0.33605351E-004  0.50001481E+000 -0.11201784E-004
 -0.16392949E+002  0.99998463E+000 -0.99998435E+000  0.15000461E+001  0.15000461E+001  0.34867313E-004  0.34867313E-004  0.50001537E+000 -0.11622438E-004
 -0.16356081E+002  0.99998405E+000 -0.99998377E+000  0.15000478E+001  0.15000478E+001  0.36176661E-004  0.36176661E-004  0.50001595E+000 -0.12058887E-004
 -0.16319213E+002  0.99998345E+000 -0.99998316E+000  0.15000496E+001  0.15000496E+001  0.37535172E-004  0.37535172E-004  0.50001655E+000 -0.12511724E-004
 -0.16282345E+002  0.99998283E+000 -0.99998252E+000  0.15000515E+001  0.15000515E+001  0.38944693E-004  0.38944693E-004  0.50001717E+000 -0.12981564E-004
 -0.16245478E+002  0.99998219E+000 -0.99998187E+000  0.15000534E+001  0.15000534E+001  0.40407139E-004  0.40407139E-004  0.50001781E+000 -0.13469046E-004
 -0.16208610E+002  0.99998152E+000 -0.99998119E+000  0.15000554E+001  0.15000554E+001  0.41924496E-004  0.41924496E-004  0.50001848E+000 -0.13974832E-004
 -0.16171742E+002  0.99998082E+000 -0.99998048E+000  0.15000575E+001  0.15000575E+001  0.43498825E-004  0.43498825E-004  0.50001918E+000 -0.14499608E-004
 -0.16134874E+002  0.99998010E+000 -0.99997974E+000  0.15000597E+001  0.15000597E+001  0.45132267E-004  0.45132267E-004  0.50001990E+000 -0.15044089E-004
 -0.16098006E+002  0.99997936E+000 -0.99997898E+000  0.15000619E+001  0.15000619E+001  0.46827038E-004  0.46827038E-004  0.50002065E+000 -0.15609013E-004
 -0.16061138E+002  0.99997858E+000 -0.99997819E+000  0.15000643E+001  0.15000643E+001  0.48585442E-004  0.48585442E-004  0.50002142E+000 -0.16195147E-004
 -0.16024271E+002  0.99997778E+000 -0.99997738E+000  0.15000667E+001  0.15000667E+001  0.50409868E-004  0.50409868E-004  0.50002223E+000 -0.16803289E-004
 -0.15987403E+002  0.99997694E+000 -0.99997653E+000  0.15000692E+001  0.15000692E+001  0.52302792E-004  0.52302792E-004  0.50002306E+000 -0.17434264E-004
 -0.15950535E+002  0.99997607E+000 -0.99997564E+000  0.15000718E+001  0.15000718E+001  0.54266787E-004  0.54266787E-004  0.50002393E+000 -0.18088929E-004
 -0.15913667E+002  0.99997518E+000 -0.99997473E+000  0.15000745E+001  0.15000745E+001  0.56304519E-004  0.56304519E-004  0.50002482E+000 -0.18768173E-004
 -0.15876799E+002  0.99997424E+000 -0.99997378E+000  0.15000773E+001  0.15000773E+001  0.58418757E-004  0.58418757E-004  0.50002576E+000 -0.19472919E-004
 -0.15839931E+002  0.99997328E+000 -0.99997280E+000  0.15000802E+001  0.15000802E+001  0.60612372E-004  0.60612372E-004  0.50002672E+000 -0.20204124E-004
 -0.15803063E+002  0.99997227E+000 -0.99997177E+000  0.15000832E+001  0.15000832E+001  0.62888343E-004  0.62888343E-004  0.50002773E+000 -0.20962781E-004
 -0.15766196E+002  0.99997123E+000 -0.99997072E+000  0.15000863E+001  0.15000863E+001  0.65249762E-004  0.65249761E-004  0.50002877E+000 -0.21749920E-004
 -0.15729328E+002  0.99997015E+000 -0.99996962E+000  0.15000895E+001  0.15000895E+001  0.67699834E-004  0.67699833E-004  0.50002985E+000 -0.22566611E-004
 -0.15692460E+002  0.99996903E+000 -0.99996847E+000  0.15000929E+001  0.15000929E+001  0.70241886E-004  0.70241886E-004  0.50003097E+000 -0.23413962E-004
 -0.15655592E+002  0.99996787E+000 -0.99996729E+000  0.15000964E+001  0.15000964E+001  0.72879372E-004  0.72879372E-004  0.50003213E+000 -0.24293124E-004
 -0.15618724E+002  0.99996666E+000 -0.99996606E+000  0.15001000E+001  0.15001000E+001  0.75615871E-004  0.75615871E-004  0.50003334E+000 -0.25205290E-004
 -0.15581856E+002  0.99996541E+000 -0.99996479E+000  0.15001038E+001  0.15001038E+001  0.78455101E-004  0.78455100E-004  0.50003459E+000 -0.26151700E-004
 -0.15544989E+002  0.99996411E+000 -0.99996347E+000  0.15001077E+001  0.15001077E+001  0.81400914E-004  0.81400914E-004  0.50003589E+000 -0.27133638E-004
 -0.15508121E+002  0.99996277E+000 -0.99996210E+000  0.15001117E+001  0.15001117E+001  0.84457312E-004  0.84457311E-004  0.50003724E+000 -0.28152437E-004
 -0.15471253E+002  0.99996137E+000 -0.99996067E+000  0.15001159E+001  0.15001159E+001  0.87628442E-004  0.87628442E-004  0.50003864E+000 -0.29209481E-004
 -0.15434385E+002  0.99995992E+000 -0.99995920E+000  0.15001203E+001  0.15001203E+001  0.90918611E-004  0.90918611E-004  0.50004009E+000 -0.30306204E-004
 -0.15397517E+002  0.99995841E+000 -0.99995766E+000  0.15001248E+001  0.15001248E+001  0.94332284E-004  0.94332284E-004  0.50004159E+000 -0.31444095E-004
 -0.15360649E+002  0.99995685E+000 -0.99995607E+000  0.15001295E+001  0.15001295E+001  0.97874095E-004  0.97874095E-004  0.50004315E+000 -0.32624698E-004
 -0.15323781E+002  0.99995523E+000 -0.99995443E+000  0.15001343E+001  0.15001343E+001  0.10154885E-003  0.10154885E-003  0.50004477E+000 -0.33849617E-004
 -0.15286914E+002  0.99995355E+000 -0.99995272E+000  0.15001394E+001  0.15001394E+001  0.10536154E-003  0.10536154E-003  0.50004645E+000 -0.35120513E-004
 -0.15250046E+002  0.99995181E+000 -0.99995094E+000  0.15001446E+001  0.15001446E+001  0.10931734E-003  0.10931734E-003  0.50004820E+000 -0.36439112E-004
 -0.15213178E+002  0.99995000E+000 -0.99994910E+000  0.15001500E+001  0.15001500E+001  0.11342161E-003  0.11342161E-003  0.50005001E+000 -0.37807203E-004
 -0.15176310E+002  0.99994812E+000 -0.99994719E+000  0.15001557E+001  0.15001557E+001  0.11767993E-003  0.11767992E-003  0.50005188E+000 -0.39226642E-004
 -0.15139442E+002  0.99994617E+000 -0.99994521E+000  0.15001615E+001  0.15001615E+001  0.12209806E-003  0.12209806E-003  0.50005383E+000 -0.40699355E-004
 -0.15102574E+002  0.99994415E+000 -0.99994315E+000  0.15001676E+001  0.15001676E+001  0.12668202E-003  0.12668202E-003  0.50005585E+000 -0.42227340E-004
 -0.15065706E+002  0.99994206E+000 -0.99994102E+000  0.15001738E+001  0.15001738E+001  0.13143802E-003  0.13143801E-003  0.50005795E+000 -0.43812671E-004
 -0.15028839E+002  0.99993988E+000 -0.99993880E+000  0.15001804E+001  0.15001804E+001  0.13637250E-003  0.13637250E-003  0.50006012E+000 -0.45457499E-004
 -0.14991971E+002  0.99993763E+000 -0.99993650E+000  0.15001871E+001  0.15001871E+001  0.14149216E-003  0.14149216E-003  0.50006238E+000 -0.47164053E-004
 -0.14955103E+002  0.99993529E+000 -0.99993412E+000  0.15001942E+001  0.15001942E+001  0.14680395E-003  0.14680395E-003  0.50006472E+000 -0.48934650E-004
 -0.14918235E+002  0.99993286E+000 -0.99993165E+000  0.15002015E+001  0.15002015E+001  0.15231507E-003  0.15231507E-003  0.50006715E+000 -0.50771690E-004
 -0.14881367E+002  0.99993034E+000 -0.99992908E+000  0.15002090E+001  0.15002090E+001  0.15803299E-003  0.15803299E-003  0.50006967E+000 -0.52677665E-004
 -0.14844499E+002  0.99992772E+000 -0.99992642E+000  0.15002169E+001  0.15002169E+001  0.16396548E-003  0.16396548E-003  0.50007229E+000 -0.54655159E-004
 -0.14807632E+002  0.99992501E+000 -0.99992366E+000  0.15002250E+001  0.15002250E+001  0.17012056E-003  0.17012056E-003  0.50007500E+000 -0.56706853E-004
 -0.14770764E+002  0.99992220E+000 -0.99992080E+000  0.15002334E+001  0.15002334E+001  0.17650659E-003  0.17650659E-003  0.50007781E+000 -0.58835530E-004
 -0.14733896E+002  0.99991928E+000 -0.99991782E+000  0.15002422E+001  0.15002422E+001  0.18313223E-003  0.18313222E-003  0.50008073E+000 -0.61044075E-004
 -0.14697028E+002  0.99991625E+000 -0.99991474E+000  0.15002513E+001  0.15002513E+001  0.19000645E-003  0.19000644E-003  0.50008376E+000 -0.63335481E-004
 -0.14660160E+002  0.99991311E+000 -0.99991154E+000  0.15002607E+001  0.15002607E+001  0.19713857E-003  0.19713856E-003  0.50008691E+000 -0.65712854E-004
 -0.14623292E+002  0.99990985E+000 -0.99990822E+000  0.15002705E+001  0.15002705E+001  0.20453825E-003  0.20453825E-003  0.50009017E+000 -0.68179417E-004
 -0.14586424E+002  0.99990646E+000 -0.99990478E+000  0.15002807E+001  0.15002807E+001  0.21221554E-003  0.21221553E-003  0.50009355E+000 -0.70738511E-004
 -0.14549557E+002  0.99990295E+000 -0.99990121E+000  0.15002912E+001  0.15002912E+001  0.22018081E-003  0.22018081E-003  0.50009706E+000 -0.73393603E-004
 -0.14512689E+002  0.99989931E+000 -0.99989750E+000  0.15003021E+001  0.15003021E+001  0.22844488E-003  0.22844487E-003  0.50010070E+000 -0.76148291E-004
 -0.14475821E+002  0.99989554E+000 -0.99989366E+000  0.15003134E+001  0.15003134E+001  0.23701892E-003  0.23701892E-003  0.50010448E+000 -0.79006306E-004
 -0.14438953E+002  0.99989162E+000 -0.99988967E+000  0.15003252E+001  0.15003252E+001  0.24591456E-003  0.24591455E-003  0.50010840E+000 -0.81971518E-004
 -0.14402085E+002  0.99988755E+000 -0.99988553E+000  0.15003374E+001  0.15003374E+001  0.25514383E-003  0.25514383E-003  0.50011247E+000 -0.85047942E-004
 -0.14365217E+002  0.99988333E+000 -0.99988123E+000  0.15003501E+001  0.15003501E+001  0.26471924E-003  0.26471924E-003  0.50011669E+000 -0.88239746E-004
 -0.14328349E+002  0.99987896E+000 -0.99987678E+000  0.15003632E+001  0.15003632E+001  0.27465375E-003  0.27465374E-003  0.50012107E+000 -0.91551248E-004
 -0.14291482E+002  0.99987442E+000 -0.99987216E+000  0.15003768E+001  0.15003768E+001  0.28496080E-003  0.28496079E-003  0.50012561E+000 -0.94986932E-004
 -0.14254614E+002  0.99986971E+000 -0.99986736E+000  0.15003910E+001  0.15003910E+001  0.29565435E-003  0.29565434E-003  0.50013032E+000 -0.98551446E-004
 -0.14217746E+002  0.99986482E+000 -0.99986239E+000  0.15004056E+001  0.15004056E+001  0.30674886E-003  0.30674885E-003  0.50013521E+000 -0.10224962E-003
 -0.14180878E+002  0.99985975E+000 -0.99985723E+000  0.15004208E+001  0.15004208E+001  0.31825933E-003  0.31825932E-003  0.50014028E+000 -0.10608644E-003
 -0.14144010E+002  0.99985449E+000 -0.99985188E+000  0.15004366E+001  0.15004366E+001  0.33020136E-003  0.33020134E-003  0.50014554E+000 -0.11006711E-003
 -0.14107142E+002  0.99984904E+000 -0.99984632E+000  0.15004530E+001  0.15004530E+001  0.34259107E-003  0.34259106E-003  0.50015100E+000 -0.11419702E-003
 -0.14070275E+002  0.99984338E+000 -0.99984056E+000  0.15004700E+001  0.15004700E+001  0.35544523E-003  0.35544521E-003  0.50015666E+000 -0.11848174E-003
 -0.14033407E+002  0.99983751E+000 -0.99983458E+000  0.15004876E+001  0.15004876E+001  0.36878120E-003  0.36878119E-003  0.50016254E+000 -0.12292706E-003
 -0.13996539E+002  0.99983141E+000 -0.99982838E+000  0.15005059E+001  0.15005059E+001  0.38261702E-003  0.38261700E-003  0.50016863E+000 -0.12753900E-003
 -0.13959671E+002  0.99982509E+000 -0.99982195E+000  0.15005249E+001  0.15005249E+001  0.39697139E-003  0.39697136E-003  0.50017496E+000 -0.13232379E-003
 -0.13922803E+002  0.99981854E+000 -0.99981527E+000  0.15005446E+001  0.15005446E+001  0.41186368E-003  0.41186366E-003  0.50018152E+000 -0.13728789E-003
 -0.13885935E+002  0.99981174E+000 -0.99980835E+000  0.15005650E+001  0.15005650E+001  0.42731402E-003  0.42731400E-003  0.50018832E+000 -0.14243800E-003
 -0.13849067E+002  0.99980468E+000 -0.99980117E+000  0.15005862E+001  0.15005862E+001  0.44334327E-003  0.44334324E-003  0.50019538E+000 -0.14778108E-003
 -0.13812200E+002  0.99979736E+000 -0.99979371E+000  0.15006081E+001  0.15006081E+001  0.45997307E-003  0.45997304E-003  0.50020271E+000 -0.15332435E-003
 -0.13775332E+002  0.99978977E+000 -0.99978598E+000  0.15006309E+001  0.15006309E+001  0.47722586E-003  0.47722583E-003  0.50021031E+000 -0.15907528E-003
 -0.13738464E+002  0.99978189E+000 -0.99977796E+000  0.15006546E+001  0.15006546E+001  0.49512493E-003  0.49512489E-003  0.50021819E+000 -0.16504163E-003
 -0.13701596E+002  0.99977372E+000 -0.99976965E+000  0.15006791E+001  0.15006791E+001  0.51369441E-003  0.51369436E-003  0.50022637E+000 -0.17123145E-003
 -0.13664728E+002  0.99976524E+000 -0.99976102E+000  0.15007046E+001  0.15007046E+001  0.53295934E-003  0.53295929E-003  0.50023485E+000 -0.17765310E-003
 -0.13627860E+002  0.99975645E+000 -0.99975206E+000  0.15007310E+001  0.15007310E+001  0.55294570E-003  0.55294564E-003  0.50024365E+000 -0.18431521E-003
 -0.13590992E+002  0.99974733E+000 -0.99974278E+000  0.15007584E+001  0.15007584E+001  0.57368042E-003  0.57368035E-003  0.50025278E+000 -0.19122678E-003
 -0.13554125E+002  0.99973786E+000 -0.99973314E+000  0.15007868E+001  0.15007868E+001  0.59519143E-003  0.59519136E-003  0.50026225E+000 -0.19839712E-003
 -0.13517257E+002  0.99972805E+000 -0.99972315E+000  0.15008162E+001  0.15008162E+001  0.61750771E-003  0.61750763E-003  0.50027208E+000 -0.20583588E-003
 -0.13480389E+002  0.99971786E+000 -0.99971278E+000  0.15008468E+001  0.15008468E+001  0.64065930E-003  0.64065922E-003  0.50028227E+000 -0.21355307E-003
 -0.13443521E+002  0.99970730E+000 -0.99970203E+000  0.15008785E+001  0.15008785E+001  0.66467736E-003  0.66467726E-003  0.50029285E+000 -0.22155909E-003
 -0.13406653E+002  0.99969634E+000 -0.99969087E+000  0.15009114E+001  0.15009114E+001  0.68959420E-003  0.68959409E-003  0.50030381E+000 -0.22986470E-003
 -0.13369785E+002  0.99968498E+000 -0.99967930E+000  0.15009456E+001  0.15009456E+001  0.71544332E-003  0.71544320E-003  0.50031519E+000 -0.23848107E-003
 -0.13332918E+002  0.99967319E+000 -0.99966730E+000  0.15009810E+001  0.15009810E+001  0.74225947E-003  0.74225934E-003  0.50032700E+000 -0.24741978E-003
 -0.13296050E+002  0.99966096E+000 -0.99965485E+000  0.15010177E+001  0.15010177E+001  0.77007869E-003  0.77007854E-003  0.50033924E+000 -0.25669285E-003
 -0.13259182E+002  0.99964827E+000 -0.99964194E+000  0.15010558E+001  0.15010558E+001  0.79893834E-003  0.79893817E-003  0.50035194E+000 -0.26631272E-003
 -0.13222314E+002  0.99963511E+000 -0.99962854E+000  0.15010953E+001  0.15010953E+001  0.82887716E-003  0.82887697E-003  0.50036512E+000 -0.27629232E-003
 -0.13185446E+002  0.99962147E+000 -0.99961465E+000  0.15011363E+001  0.15011363E+001  0.85993533E-003  0.85993512E-003  0.50037878E+000 -0.28664504E-003
 -0.13148578E+002  0.99960731E+000 -0.99960023E+000  0.15011789E+001  0.15011789E+001  0.89215450E-003  0.89215426E-003  0.50039296E+000 -0.29738475E-003
 -0.13111710E+002  0.99959262E+000 -0.99958528E+000  0.15012230E+001  0.15012230E+001  0.92557785E-003  0.92557759E-003  0.50040766E+000 -0.30852586E-003
 -0.13074843E+002  0.99957739E+000 -0.99956978E+000  0.15012687E+001  0.15012687E+001  0.96025018E-003  0.96024989E-003  0.50042291E+000 -0.32008330E-003
 -0.13037975E+002  0.99956160E+000 -0.99955370E+000  0.15013162E+001  0.15013162E+001  0.99621791E-003  0.99621758E-003  0.50043874E+000 -0.33207253E-003
 -0.13001107E+002  0.99954521E+000 -0.99953701E+000  0.15013654E+001  0.15013654E+001  0.10335292E-002  0.10335288E-002  0.50045515E+000 -0.34450960E-003
 -0.12964239E+002  0.99952822E+000 -0.99951971E+000  0.15014165E+001  0.15014165E+001  0.10722339E-002  0.10722335E-002  0.50047217E+000 -0.35741116E-003
 -0.12927371E+002  0.99951059E+000 -0.99950177E+000  0.15014695E+001  0.15014695E+001  0.11123838E-002  0.11123833E-002  0.50048982E+000 -0.37079444E-003
 -0.12890503E+002  0.99949231E+000 -0.99948316E+000  0.15015244E+001  0.15015244E+001  0.11540325E-002  0.11540320E-002  0.50050814E+000 -0.38467732E-003
 -0.12853636E+002  0.99947335E+000 -0.99946385E+000  0.15015814E+001  0.15015814E+001  0.11972356E-002  0.11972350E-002  0.50052713E+000 -0.39907835E-003
 -0.12816768E+002  0.99945368E+000 -0.99944383E+000  0.15016405E+001  0.15016405E+001  0.12420508E-002  0.12420502E-002  0.50054683E+000 -0.41401672E-003
 -0.12779900E+002  0.99943329E+000 -0.99942307E+000  0.15017018E+001  0.15017018E+001  0.12885378E-002  0.12885371E-002  0.50056727E+000 -0.42951236E-003
 -0.12743032E+002  0.99941214E+000 -0.99940154E+000  0.15017654E+001  0.15017654E+001  0.13367585E-002  0.13367577E-002  0.50058846E+000 -0.44558591E-003
 -0.12706164E+002  0.99939020E+000 -0.99937920E+000  0.15018313E+001  0.15018313E+001  0.13867772E-002  0.13867763E-002  0.50061044E+000 -0.46225876E-003
 -0.12669296E+002  0.99936745E+000 -0.99935604E+000  0.15018997E+001  0.15018997E+001  0.14386603E-002  0.14386593E-002  0.50063324E+000 -0.47955310E-003
 -0.12632428E+002  0.99934386E+000 -0.99933203E+000  0.15019706E+001  0.15019706E+001  0.14924768E-002  0.14924757E-002  0.50065688E+000 -0.49749190E-003
 -0.12595561E+002  0.99931940E+000 -0.99930712E+000  0.15020442E+001  0.15020442E+001  0.15482982E-002  0.15482970E-002  0.50068140E+000 -0.51609900E-003
 -0.12558693E+002  0.99929403E+000 -0.99928129E+000  0.15021205E+001  0.15021205E+001  0.16061986E-002  0.16061972E-002  0.50070683E+000 -0.53539908E-003
 -0.12521825E+002  0.99926772E+000 -0.99925451E+000  0.15021996E+001  0.15021996E+001  0.16662547E-002  0.16662531E-002  0.50073321E+000 -0.55541771E-003
 -0.12484957E+002  0.99924044E+000 -0.99922673E+000  0.15022817E+001  0.15022817E+001  0.17285460E-002  0.17285443E-002  0.50076056E+000 -0.57618143E-003
 -0.12448089E+002  0.99921215E+000 -0.99919793E+000  0.15023668E+001  0.15023668E+001  0.17931550E-002  0.17931531E-002  0.50078892E+000 -0.59771769E-003
 -0.12411221E+002  0.99918282E+000 -0.99916807E+000  0.15024550E+001  0.15024550E+001  0.18601670E-002  0.18601649E-002  0.50081834E+000 -0.62005495E-003
