  -0.18420681E+02   0.14505443E+21
  -0.18409646E+02   0.14666389E+21
  -0.18398612E+02   0.14829120E+21
  -0.18387577E+02   0.14993657E+21
  -0.18376543E+02   0.15160020E+21
  -0.18365508E+02   0.15328228E+21
  -0.18354474E+02   0.15498303E+21
  -0.18343439E+02   0.15670265E+21
  -0.18332405E+02   0.15844135E+21
  -0.18321370E+02   0.16019934E+21
  -0.18310336E+02   0.16197684E+21
  -0.18299301E+02   0.16377405E+21
  -0.18288266E+02   0.16559121E+21
  -0.18277232E+02   0.16742853E+21
  -0.18266197E+02   0.16928624E+21
  -0.18255163E+02   0.17116456E+21
  -0.18244128E+02   0.17306372E+21
  -0.18233094E+02   0.17498395E+21
  -0.18222059E+02   0.17692549E+21
  -0.18211025E+02   0.17888857E+21
  -0.18199990E+02   0.18087343E+21
  -0.18188956E+02   0.18288031E+21
  -0.18177921E+02   0.18490946E+21
  -0.18166887E+02   0.18696113E+21
  -0.18155852E+02   0.18903556E+21
  -0.18144818E+02   0.19113300E+21
  -0.18133783E+02   0.19325372E+21
  -0.18122749E+02   0.19539797E+21
  -0.18111714E+02   0.19756600E+21
  -0.18100680E+02   0.19975810E+21
  -0.18089645E+02   0.20197451E+21
  -0.18078611E+02   0.20421552E+21
  -0.18067576E+02   0.20648140E+21
  -0.18056542E+02   0.20877241E+21
  -0.18045507E+02   0.21108884E+21
  -0.18034472E+02   0.21343098E+21
  -0.18023438E+02   0.21579910E+21
  -0.18012403E+02   0.21819350E+21
  -0.18001369E+02   0.22061446E+21
  -0.17990334E+02   0.22306228E+21
  -0.17979300E+02   0.22553727E+21
  -0.17968265E+02   0.22803971E+21
  -0.17957231E+02   0.23056992E+21
  -0.17946196E+02   0.23312821E+21
  -0.17935162E+02   0.23571488E+21
  -0.17924127E+02   0.23833025E+21
  -0.17913093E+02   0.24097464E+21
  -0.17902058E+02   0.24364836E+21
  -0.17891024E+02   0.24635176E+21
  -0.17879989E+02   0.24908515E+21
  -0.17868955E+02   0.25184886E+21
  -0.17857920E+02   0.25464324E+21
  -0.17846886E+02   0.25746863E+21
  -0.17835851E+02   0.26032536E+21
  -0.17824817E+02   0.26321379E+21
  -0.17813782E+02   0.26613427E+21
  -0.17802748E+02   0.26908715E+21
  -0.17791713E+02   0.27207280E+21
  -0.17780679E+02   0.27509157E+21
  -0.17769644E+02   0.27814384E+21
  -0.17758609E+02   0.28122997E+21
  -0.17747575E+02   0.28435034E+21
  -0.17736540E+02   0.28750533E+21
  -0.17725506E+02   0.29069533E+21
  -0.17714471E+02   0.29392073E+21
  -0.17703437E+02   0.29718191E+21
  -0.17692402E+02   0.30047927E+21
  -0.17681368E+02   0.30381322E+21
  -0.17670333E+02   0.30718416E+21
  -0.17659299E+02   0.31059250E+21
  -0.17648264E+02   0.31403866E+21
  -0.17637230E+02   0.31752305E+21
  -0.17626195E+02   0.32104611E+21
  -0.17615161E+02   0.32460825E+21
  -0.17604126E+02   0.32820992E+21
  -0.17593092E+02   0.33185154E+21
  -0.17582057E+02   0.33553357E+21
  -0.17571023E+02   0.33925646E+21
  -0.17559988E+02   0.34302065E+21
  -0.17548954E+02   0.34682660E+21
  -0.17537919E+02   0.35067479E+21
  -0.17526885E+02   0.35456567E+21
  -0.17515850E+02   0.35849971E+21
  -0.17504815E+02   0.36247741E+21
  -0.17493781E+02   0.36649924E+21
  -0.17482746E+02   0.37056570E+21
  -0.17471712E+02   0.37467727E+21
  -0.17460677E+02   0.37883446E+21
  -0.17449643E+02   0.38303778E+21
  -0.17438608E+02   0.38728773E+21
  -0.17427574E+02   0.39158483E+21
  -0.17416539E+02   0.39592962E+21
  -0.17405505E+02   0.40032260E+21
  -0.17394470E+02   0.40476433E+21
  -0.17383436E+02   0.40925534E+21
  -0.17372401E+02   0.41379618E+21
  -0.17361367E+02   0.41838740E+21
  -0.17350332E+02   0.42302956E+21
  -0.17339298E+02   0.42772323E+21
  -0.17328263E+02   0.43246897E+21
  -0.17317229E+02   0.43726737E+21
  -0.17306194E+02   0.44211900E+21
  -0.17295160E+02   0.44702447E+21
  -0.17284125E+02   0.45198436E+21
  -0.17273091E+02   0.45699928E+21
  -0.17262056E+02   0.46206984E+21
  -0.17251021E+02   0.46719666E+21
  -0.17239987E+02   0.47238036E+21
  -0.17228952E+02   0.47762158E+21
  -0.17217918E+02   0.48292095E+21
  -0.17206883E+02   0.48827911E+21
  -0.17195849E+02   0.49369672E+21
  -0.17184814E+02   0.49917444E+21
  -0.17173780E+02   0.50471294E+21
  -0.17162745E+02   0.51031289E+21
  -0.17151711E+02   0.51597496E+21
  -0.17140676E+02   0.52169986E+21
  -0.17129642E+02   0.52748828E+21
  -0.17118607E+02   0.53334091E+21
  -0.17107573E+02   0.53925849E+21
  -0.17096538E+02   0.54524171E+21
  -0.17085504E+02   0.55129133E+21
  -0.17074469E+02   0.55740806E+21
  -0.17063435E+02   0.56359265E+21
  -0.17052400E+02   0.56984587E+21
  -0.17041366E+02   0.57616846E+21
